id,path,question,a,b,c,d,answer
train_0195.jpg,train/train_0195.jpg,이 간판에 적힌 문구의 내용은 무엇인가요?,커피 가격은 기절할 만큼 저렴합니다.,기절하지 않고도 맛있는 커피를 즐기실 수 있습니다.,기절할 만큼 맛있는 커피를 드셔보시고 기절 안 하면 기절 시켜드리겠습니다.,기절하는 맛의 커피를 제공합니다.,c
train_0197.jpg,train/train_0197.jpg,벽에 검은색으로 적힌 문구는 무엇인가요?,FREE PALESTINA,SAVE THE EARTH,WELCOME HOME,NO PARKING,a
train_0198.jpg,train/train_0198.jpg,벽에 있는 말풍선에는 무엇이라고 적혀 있나요?,안녕하세요,어서오세요,나랑갈래?,감사합니다,c
train_0199.jpg,train/train_0199.jpg,"이 이미지에서 피부 고민을 위한 긴급 대피소로 소개된 제품 중 '열감, 붉은기 진정시키기' 효과가 있는 제품은 무엇인가요?",속건조 수분채우기,피부 속 30층까지 속수분 해결,"열감, 붉은기 진정시키기",모공 속 피지 비워내기,c
train_0200.jpg,train/train_0200.jpg,이 가게의 상호명은 무엇인가요?,부산순대국,한강순대,전국제일순대,서울순대국,c
train_0201.jpg,train/train_0201.jpg,시루케이 구매 후에 고객에게 꼭 해야 하는 안내는 무엇인가요?,구매 후 즉시 시루케이를 드셔야 합니다.,환불은 구매 후 7일 이내만 가능합니다.,시루케이 전문점에서 픽업 부탁드립니다.,시루케이 포장은 무료입니다.,c
train_0202.jpg,train/train_0202.jpg,이 가게 유리창에 붙어있는 노란색 문구에 적힌 내용은 무엇인가요?,인생이 빵 뚫리는 생맥주가 있습니다,인생이 빵 뚫리는 음료수가 있습니다,인생이 빵 뚫리는 커피가 있습니다,인생이 빵 뚫리는 소주가 있습니다,a
train_0203.jpg,train/train_0203.jpg,냉장고 안에 있는 '달밤 장수 막걸리'의 가격은 얼마인가요?,"5,400원","2,350원","2,500원","4,500원",c
train_0205.jpg,train/train_0205.jpg,이 건물의 B1층에 위치한 업소 이름은 무엇인가요?,서부베니가과,보험한의원,학생영어전문컴퓨터학원,낙서카페 물반고기,d
train_0206.jpg,train/train_0206.jpg,이 건물의 이름은 무엇인가요?,부산 사직 야구장,인천 문학 경기장,수원 케이티 위즈 파크,서울 야구장,c
train_0207.jpg,train/train_0207.jpg,'Okdol Cafe' 메뉴에서 아메리카노 가격은 얼마인가요?,"5,000","7,000","6,000","9,000",a
train_0209.jpg,train/train_0209.jpg,사진 속 선반에 진열된 제품 중 '1+1' 행사 상품은 무엇인가요?,백설 참기름,명품 고추장,백설 사과식초,백설 양조간장,b
train_0210.jpg,train/train_0210.jpg,이 메뉴에서 메인 재료로 사용된 재료가 아닌 것은 무엇인가요?,감자,백목이버섯,찹쌀,닭,a
train_0212.jpg,train/train_0212.jpg,"퀴즈노스 샌드위치 광고 포스터에 따르면, 7월 15일부터 제공되는 샌드위치 중 가장 긴 길이는 얼마인가요?",30cm,25cm,15cm,20cm,a
train_0213.jpg,train/train_0213.jpg,이 곳에 주차를 하면 부과되는 과태료는 얼마인가요?,5만원 즉시 과태료 구간,10만원 즉시 과태료 구간,12만원 즉시 과태료 구간,8만원 즉시 과태료 구간,d
train_0214.jpg,train/train_0214.jpg,SPAO 건물 내 3층에 위치한 곳은 어디인가요?,노리터·보드게임카페,용가 한의과의원,CrossFit BARO,데이즈,a
train_0215.jpg,train/train_0215.jpg,이 주차장 입구에서 허용되는 최대 차량 높이는 얼마인가요?,2.3M,2.0M,1.8M,3.0M,a
train_0216.jpg,train/train_0216.jpg,이 만화책 시리즈의 제목은 무엇인가요?,드래곤볼,원피스,하이큐!!,나루토,c
train_0217.jpg,train/train_0217.jpg,건물에 걸려 있는 임대 광고에서 임대 가능한 면적은 얼마인가요?,1000 SQUARE METRES,1600 SQUARE METRES,1400 SQUARE METRES,1200 SQUARE METRES,c
train_0218.jpg,train/train_0218.jpg,손을 올바르게 씻을 때 손가락 사이를 씻는 단계는 몇 번째인가요?,세 번째,두 번째,네 번째,첫 번째,a
train_0219.jpg,train/train_0219.jpg,사진 속 상점의 이름은 무엇인가요?,근자 수퍼 마켓,하이틴 학생복,운동화 빨래방,웰빙종합정수기,a
train_0221.jpg,train/train_0221.jpg,사진 속 쓰러져 있는 자전거에 적힌 브랜드 이름은 무엇인가요?,lime,ALWAYS GREAT VALUE,Santander,McDonald's,a
train_0223.jpg,train/train_0223.jpg,이미지 속 책 제목 중 '노사관계론'과 관련된 책의 출판판 수는 몇 판인가요?,제6판,제4판,제2판,제3판,d
train_0225.jpg,train/train_0225.jpg,이 사진에 적힌 페스티벌 이름은 무엇인가요?,SEOUL MUSIC FESTIVAL 2024,BUSAN JAZZ FESTIVAL 2024,DAEGU CLASSIC FESTIVAL 2024,INCHEON PENTAPORT ROCK FESTIVAL 2024,d
train_0226.jpg,train/train_0226.jpg,사진 속 간판에 적힌 업종은 무엇인가요?,미용실,사주,서점,치킨집,b
train_0227.jpg,train/train_0227.jpg,이 건물에 위치한 은행의 이름은 무엇인가요?,한국은행,IBK 기업은행,외국환은행,국민은행,b
train_0228.jpg,train/train_0228.jpg,이미지에 보이는 보드게임에서 'FASCIST ARTICLE' 카드가 놓여진 보드는 어떤 색인가요?,파란색,빨간색,노란색,초록색,b
train_0229.jpg,train/train_0229.jpg,이케아에서 판매하는 'KUNGSFORS' 상품은 무엇입니까?,플라스틱 칼 3개,종이컵 3개,나무젓가락 3개,자석클립 3개,d
train_0230.jpg,train/train_0230.jpg,이 장소의 벽에 적힌 글자는 무엇인가요?,LOCKER,LOUNGE,LOBBY,OFFICE,a
train_0231.jpg,train/train_0231.jpg,이 음료 컵에 적힌 문구는 무엇인가요?,조심하세요! 뜨거운 음료입니다.,오늘의 추천 메뉴입니다.,맛있게 드세요!,건강을 생각한 음료입니다.,c
train_0232.jpg,train/train_0232.jpg,이 서점의 이름은 무엇인가요?,서점다운 서점,YP BOOKS,영풍문고,책과 이야기,c
train_0233.jpg,train/train_0233.jpg,"이미지에 보이는 안내문에 따르면, 강남차여성병원에 가려면 어느 역 몇 번 출구로 가야 하나요?",7호선 논현역 3번 출구,9호선 언주역 8번 출구,3호선 신사역 1번 출구,2호선 강남역 5번 출구,b
train_0235.jpg,train/train_0235.jpg,"타오위안 공항에서 4명에서 7명까지 승객이 탑승할 경우, 픽업과 드롭오프를 합친 왕복 요금은 얼마인가요?","1,800 TWD","2,800 TWD","2,200 TWD","1,200 TWD",b
train_0236.jpg,train/train_0236.jpg,PAYCO 포인트로 결제할 때 받을 수 있는 최대 혜택 금액은 얼마인가요?,최대 500원 혜택,"최대 2,000원 혜택","최대 2,500원 혜택","최대 1,000원 혜택",d
train_0237.jpg,train/train_0237.jpg,이 쓰레기통에서 '라면 국물'은 어떤 종류의 쓰레기로 분류되고 있나요?,일반 쓰레기,라면 국물,캔·유리병·페트,음식물 쓰레기,d
train_0238.jpg,train/train_0238.jpg,이 교통 안내판에 적힌 문구는 무엇인가요?,앞 차량과 거리 유지,정지선 준수 감사합니다,속도 제한 50km,좌회전 금지,b
train_0239.jpg,train/train_0239.jpg,이 지도의 현재 위치는 어디인가요?,B1 식품관 전문식당가 앞,B1 푸드코트 입구,B1 와인샵 입구,B1 ENTRANCE 근처,d
train_0240.jpg,train/train_0240.jpg,이 건물에 있는 헬스장 이름은 무엇인가요?,EM* 플러스 영수학원,allure hair.salon,기영현 수학 학원,리턴투핏,d
train_0241.jpg,train/train_0241.jpg,한우88도매장에서 임우일 전속모델 팬사인회가 열리는 날짜는 언제인가요?,2023년 7월 27일 일요일 20:00,2024년 7월 27일 토요일 18:30,2025년 8월 27일 일요일 19:00,2025년 7월 27일 일요일 19:30,d
train_0242.jpg,train/train_0242.jpg,얼큰이 공주칼국수에서 제공하는 메뉴가 아닌 것은 무엇인가요?,피자,보쌈,족발,칼국수,a
train_0243.jpg,train/train_0243.jpg,이 사진관의 전화번호는 무엇인가요?,123-4567,02-345-6789,010-9876-5432,455-2346,d
train_0244.jpg,train/train_0244.jpg,이 건물 2층에 있는 업종은 무엇인가요?,정육식당,사진 스튜디오,중국 마사지,한의원,c
train_0245.jpg,train/train_0245.jpg,이미지 속 흰색 수건에 적혀 있는 문구는 무엇인가요?,잘 공하게 감싸오네,2026,Selective Brand Goods,에너지 가득 오네,a
train_0246.jpg,train/train_0246.jpg,이 사진에 보이는 부동산 중개소의 이름은 무엇인가요?,서울 공인중개사,화로갈비 소,룸루트,CU,a
train_0247.jpg,train/train_0247.jpg,"이 이미지에서 '광고상품'으로 판매되는 제품은 무엇이며, 가격은 얼마인가요?","크리스피 치킨텐더, 12,000원","닭강정, 8,500원","크리스피 너겟, 7,500원","CJ 고메너겟 450g, 9,980원",d
train_0248.jpg,train/train_0248.jpg,광복 80주년 기념 전시회의 제목은 무엇인가요?,"향수鄕愁, 고향을 그리다",기억과 희망,광복 80주년 특별전,고향의 풍경,a
train_0249.jpg,train/train_0249.jpg,이 주유소에서 경유 가격은 얼마인가요?,2363,1973,2000,1969,d
train_0250.jpg,train/train_0250.jpg,아래 간판에 적힌 전화번호는 무엇인가요?,02-1234-5678,855-3916,010-6378-1900,031-9876-5432,c
train_0252.jpg,train/train_0252.jpg,개성고등학교 운동장 개방 시간 중 평일 오후 시간은 언제인가요?,10:00~12:00,08:00~18:00,17:00~18:00,06:00~07:30,c
train_0253.jpg,train/train_0253.jpg,다음 중 '지각의 영향요인'에 관한 설명으로 맞는 것은 무엇인가요?,지각적 조직화는 Bottom-Up 요소와 무관하다.,Top-Down 요소는 자극적 특성에 해당한다.,소비자의 개인적 특성은 Bottom-Up 요소에 해당한다.,소비자들이 어떻게 지각할 것인지는 Top-Down과 Bottom-Up 요소에 영향을 받는다.,d
train_0255.jpg,train/train_0255.jpg,이 건물에 있는 요가원의 이름은 무엇인가요?,지앤비 영어,CU 편의점,명품 우성 세탁,김경전 요가원,d
train_0256.jpg,train/train_0256.jpg,이 건물에 입주해 있는 편의점의 이름은 무엇인가요?,CU,세븐일레븐,이마트24,GS25,d
train_0257.jpg,train/train_0257.jpg,이 컵에 적혀 있는 문구는 무엇인가요?,SAMSUNG AI ACADEMY FOR ADULT,SAMSUNG SW ACADEMY FOR KIDS,SAMSUNG SW AI ACADEMY FOR YOUTH,SAMSUNG SW AI SCHOOL FOR YOUTH,c
train_0258.jpg,train/train_0258.jpg,이 건물 입구 위에 걸려 있는 현수막에 적힌 내용은 무엇인가요?,경영학과 국내 대학 평가 1위,자원환경공학과 QS 세계 대학 학과평가 자원공학분야 국내 1위 (세계 51-60위),컴퓨터공학과 세계 대학 학과평가 국내 1위 (세계 10위),의과대학 세계 100위권 진입 축하,b
train_0259.jpg,train/train_0259.jpg,이 식당 메뉴판에 표시된 순두부찌개의 가격은 얼마인가요?,"12,000원","10,000원","8,000원","6,000원",c
train_0260.jpg,train/train_0260.jpg,네비게이션 화면에서 다음에 가야 할 방향은 무엇인가요?,후진 36m,직진 36m,좌회전 393m,우회전 393m,b
train_0262.jpg,train/train_0262.jpg,이 바위에 적힌 '매봉'의 높이는 몇 미터인가요?,582.5m,5825m,585.2m,528.5m,a
train_0263.jpg,train/train_0263.jpg,이 컵의 용량은 얼마인가요?,24oz / 709mL,16oz / 500mL,32oz / 946mL,12oz / 355mL,a
train_0264.jpg,train/train_0264.jpg,우리동네 GS 앱으로 주문하면 어떤 서비스를 이용할 수 있나요?,당일 배달/예약픽업,3시간 배달/예약픽업,2시간 배달/바로픽업,1시간 배달/바로픽업,d
train_0266.jpg,train/train_0266.jpg,이 건물 입구 위에 적혀 있는 간판의 이름은 무엇인가요?,강남테크노타워,서울전자관,디지털파크,국제전자센터,d
train_0267.jpg,train/train_0267.jpg,효성과 함께하는 요요 마 첼로 리사이틀 공연은 언제 예술의전당에서 열리나요?,2023년 7월 6일 오후 9시,2023년 11월 2일 오후 7시 30분,2023년 11월 2일 오후 9시,2023년 7월 6일 오후 7시 30분,b
train_0268.jpg,train/train_0268.jpg,초콜릿 상자에 적힌 맛의 조합은 무엇인가요?,카라멜과 딸기,바닐라와 딸기,바일리스와 딸기,커피와 딸기,c
train_0270.jpg,train/train_0270.jpg,식당 출구 안내문에 따라 식당 출구를 가기 위해서는 어떻게 해야 하나요?,계단으로 이동 후 19층 엘리베이터를 이용하세요,바로 왼쪽으로 가세요,엘리베이터를 바로 이용하세요,식기 반납하는 곳으로 가세요,a
train_0271.jpg,train/train_0271.jpg,이 건물에 위치한 이비인후과의 이름은 무엇인가요?,연세으뜸 이비인후과,두리한의원,KB국민은행,노은산부인과,a
train_0272.jpg,train/train_0272.jpg,이 안내문에 따르면 19층 엘리베이터를 이용하려면 어떻게 해야 하나요?,직접 19층 엘리베이터를 이용한다,계단 대신 에스컬레이터를 이용한다,계단으로 이동 후 19층 엘리베이터를 이용한다,19층까지 걸어서 올라간다,c
train_0273.jpg,train/train_0273.jpg,이 지하 주차장 입구에 적혀 있는 차량 높이 제한은 얼마인가요?,2.5M,3.0M,1.5M,2.0M,d
train_0274.jpg,train/train_0274.jpg,사진 속 '은열의자는' 언제만 운영된다고 안내되어 있나요?,11월부터 3월까지,겨울철만,3월부터 11월까지,연중무휴,a
train_0275.jpg,train/train_0275.jpg,이 진열대에 전시된 '랜덤 플러시 모자 키링'의 가격은 얼마인가요?,"12,000원","10,000원","15,000원","8,000원",d
train_0276.jpg,train/train_0276.jpg,종이컵에 적힌 문구 중 올바른 것은 무엇인가요?,START DRINKING GOOD COFFEE,STOP DRINKING BAD COFFEE,START EATING GOOD SNACKS,STOP EATING BAD SNACKS,b
train_0277.jpg,train/train_0277.jpg,이 조각상의 이름은 무엇인가요?,TROLLFJELLEN,TROLLDALEN,TROLLVEGGEN TROLLET,TROLLSKOGEN,c
train_0278.jpg,train/train_0278.jpg,테이블 위에 놓인 메뉴판에 적힌 '샌드위치 세트'의 가격은 얼마인가요?,10.0,9.0,8.0,4.5,c
train_0279.jpg,train/train_0279.jpg,이 사진의 간판에 적힌 커피숍 이름은 무엇인가요?,하늘커피,유동커피,카페드림,청산커피,b
train_0280.jpg,train/train_0280.jpg,이 제품의 카카오 함량은 얼마인가요?,90%,85%,72%,60%,c
train_0281.jpg,train/train_0281.jpg,"제주조릿대 관리방안 연구 안내판에 따르면, 연구가 진행되는 장소는 어디인가요?",제주도 해변가,한라산 정상,제주시 시내공원,한라산국립공원 진달래밭 일대,d
train_0282.jpg,train/train_0282.jpg,이 빵집에서 '에그타르트'의 가격은 얼마인가요?,4.5,3.8,5.6,3.0,b
train_0283.jpg,train/train_0283.jpg,이 학원의 주요 학과가 아닌 것은 무엇인가요?,바리스타학과,외식조리학과,호텔경영학과,제과제빵학과,c
train_0285.jpg,train/train_0285.jpg,이미지 속 음료수 병에 적힌 브랜드 이름은 무엇인가요?,코카콜라,칸타타,펩시,게토레이,b
train_0286.jpg,train/train_0286.jpg,가게 간판에 적힌 초밥 종류에 포함되지 않은 것은 무엇인가요?,사시미,우동,숙성연어,초밥,b
train_0287.jpg,train/train_0287.jpg,사진 속 냉동식품 진열대에 적힌 전단세일 상품은 무엇인가요?,"해태 고향만두 300g+300g 4,800원","오양 고기포자 1,400원","매콤한 김말이 튀김 8,900원","롯데 리터키 핫도그 1,200원",a
train_0288.jpg,train/train_0288.jpg,도로에 노란색으로 적힌 글씨는 무엇인가요?,속도제한,일단정지,천천히 운전,주차금지,b
train_0289.jpg,train/train_0289.jpg,사진 속 상점의 노란색 간판에 적힌 가게 이름은 무엇인가요?,MOM'S TOUCH & PIZZA,MEGA COFFEE,KIA 자동차 매장,Hair ID #172,a
train_0290.jpg,train/train_0290.jpg,이 무대 위에 적힌 문구는 무엇인가요?,DREAM BIG,BELIEVE IN LOVE,HAPPINESS FOREVER,LOVE IS LIFE,b
train_0291.jpg,train/train_0291.jpg,진열대에 있는 '딸기 타르트'의 가격은 얼마인가요?,6.0,7.0,5.0,8.0,a
train_0292.jpg,train/train_0292.jpg,이 사진에 보이는 '카페쉼톨' 간판 아래에 영어로 적힌 글자는 무엇인가요?,COFFEE & JUICE,DESSERT & BAKERY,COFFEE & DESSERT,COFFEE & TEA,c
train_0293.jpg,train/train_0293.jpg,소화전 사용법 중 '밸브닫기'는 어떤 순서에 해당하나요?,2번,1번,3번,4번,d
train_0294.jpg,train/train_0294.jpg,사진 속 대형 전광판에서 보이는 맥주 브랜드는 무엇인가요?,Yebisu,Asahi,Kirin,Sapporo,b
train_0295.jpg,train/train_0295.jpg,이 장소의 안내문에 따르면 어떤 서비스를 온라인으로 신청할 수 있나요?,자동차 등록증 발급,온라인 신청 면허증 찾는 곳,여권 신청,주민등록증 재발급,b
